"region","reg","regov","nofedgov","edu","norepgov","elect","repower","sharia","biz","equota","privrep","privfed","tension","disrep","age","income","male","urban","nocitizen","means","native","fedrite","fedimpact","fedcorr","muslim","ritual","quran","relstate","imptnce","reledu","sharia2","incomesq","Total.victims","Unemployment","av.salary"
6,"kbr",1,2,4,1,2.055045872,3,2,4,0.678899083,4,4,2,2.110091743,3,3,0,1,1,0,0,2,3,3,0,2,5,3,2,1,2,9,53,5.9,9503.5
6,"kbr",3,3,3,3.191304348,3,3,2,4,0.356521739,3,1,1.643478261,3,6,3,0,1,4,1,1,2.130434783,3,2,1,2,5,1,2,2,2,9,53,5.9,9503.5
6,"kbr",3,2,5,2,2.376344086,1,2,4,1,3,3,2.086021505,3,4,2,0,1,2,1,0,4,2.47311828,3,0,9,4,2,2.827956989,1,2,4,53,5.9,9503.5
6,"kbr",1,2,6,2.026315789,4,4,2,4.328947368,0.605263158,3.039473684,3,1,3,4,4,1,1,1,0,0,2,2,2,0,4,4,2,1,2.513157895,2,16,53,5.9,9503.5
6,"kbr",4,2,3.592,2,2,1.952,1,2,0,2,3,1.704,3,5,4,0,1,1,0,1,3,1.888,2,1,1,4.744,1,2,1.296,1,16,53,5.9,9503.5
6,"kbr",3,4,3.929411765,1,3,4,3,4,0,3,1,3,3,5,5,0,1,1,1,1,4,2,2,1,3,3,3,3,2.847058824,3,25,53,5.9,9503.5
6,"kbr",2,2,5,2,3,1.888888889,1,3,0.587301587,1,1,2,2.904761905,1,4,0,1,1,0,1,3.714285714,3,1,1,9,4.476190476,2.936507937,2.904761905,4.142857143,1,16,53,5.9,9503.5
6,"kbr",2,2,4,3,3,3,1.807017544,3.140350877,0.456140351,1,2,2,4,6,2,1,1,2,0,1,3,3,4,1,9,2,9,3.631578947,4.368421053,2,4,53,5.9,9503.5
6,"kbr",2,2,6,2.033333333,2,4,1,2.633333333,0.75,3,2.633333333,1,2,5,2,0,1,2,0.791666667,0,2,2,2,0,4,5,3,2.966666667,1.65,1,4,53,5.9,9503.5
6,"kbr",2,4,4,3.007936508,2.976190476,1,1,4,1,3,3,1,3,4,3,0,1,1,0,0,1,1,5,0,3,3,4,3,4,1,9,53,5.9,9503.5
6,"kbr",4,1,4.449152542,1,2.313559322,2,3,2,1,3,4,3,2,4,3,0,1,1,0,1,3,1,5,1,4,2,9,4,3,3,9,53,5.9,9503.5
6,"kbr",3,2,5.533333333,3,4,4,1,4,0,4,4,1,3,5,4.244444444,1,1,1,1,1,2,3,2,1,4,3.355555556,1,1,1,1,18.01530838,53,5.9,9503.5
6,"kbr",2,2,4,2,2,4,2,4.076923077,0.648351648,4,4,2,2,4,5,0,1,1,0,0,4,1,4.351648352,0,9,3.318681319,9,3.494505495,3.384615385,2,25,53,5.9,9503.5
6,"kbr",1,3.415929204,5,2.451327434,1,3,1,4,1,3,3,2.300884956,4,1,4,1,1,3,1,1,1,1,1,1,1,3,4,1,5,1,16,53,5.9,9503.5
6,"kbr",1,1,4,1,2.412371134,4,1,3,0,3,2.969072165,2,2,6,3,0,1,1,0.577319588,0,3.309278351,2,1,0,3,4,2,2,1,1,9,53,5.9,9503.5
6,"kbr",1,2,6,2,2,3,1.566666667,4.066666667,1,3,2.96,2,2,5,4,0,1,1,0,0,2.746666667,2.206666667,1,0,3,4,3,3,4,2,16,53,5.9,9503.5
6,"kbr",1,2,5.5625,1.2125,3,1,3,5,0.325,4,4,2,1,2,4,0,1,2,0.10625,1,2,3,3,1,4,1,3,4,5,3,16,53,5.9,9503.5
6,"kbr",1,2,4,1,2.028571429,2,1,5,0,3.161904762,3.580952381,1,2,6,4,1,1,1,0.19047619,0,3,4,2.857142857,0,9,5,9,2.561904762,3.571428571,1,16,53,5.9,9503.5
6,"kbr",2,2.204081633,5,2,3,2.132653061,2,2,0.5,1,1.540816327,3,2,4,4,1,1,2,0,0,3.336734694,2.673469388,2.969387755,0,3,4,3,3,4,2,16,53,5.9,9503.5
6,"kbr",1,2,5.268115942,1,4,1.31884058,3,4,0.826086957,1,2.442028986,2.543478261,4,5,3,0,1,1,1,1,2,2.826086957,5,1,4,3.507246377,4,4,5,3,9,53,5.9,9503.5
6,"kbr",2,1,6,2,2.188034188,4,2,3.923076923,0.170940171,4,3,2,2,4,4,1,1,2,1,0,4,2,5,0,3,3,3,3,1,2,16,53,5.9,9503.5
6,"kbr",2,2,4,2.154471545,2.12195122,2.682926829,1.154471545,4,0.845528455,2.62601626,3,1,2.495934959,4,5,0,1,1,0.154471545,0,3.471544715,2,4,0,3,3,2,3,1.93495935,1,25,53,5.9,9503.5
6,"kbr",1,2,5.514285714,2,3.2,1.657142857,1.328571429,4,1,3,3,2.142857143,3,1,4,0,1,2,0.442857143,1,2.885714286,3,5,1,9,4.471428571,9,3.4,4.171428571,1,16,53,5.9,9503.5
6,"kbr",2,1,6,2,3,1,1,3,1,3,3,2,3,1,4,0,1,2,0,1,2,2,4,1,2,4,3,2,2,1,16,53,5.9,9503.5
6,"kbr",1.893617021,1.936170213,4.936170213,1.893617021,2.276595745,3.361702128,1.340425532,3.489361702,0.595744681,4,4,1.85106383,3,1,3,0,1,1,0.29787234,0,2,2,2,0,9,3.787234043,9,3.638297872,2.70212766,1,9,53,5.9,9503.5
6,"kbr",3,1.952941176,3,2.517647059,3,2.635294118,1.835294118,4,0.4,3,3,2,3,1,4,0,1,1,0.117647059,1,2,2,3,1,4,3,4,3,3.670588235,2,16,53,5.9,9503.5
6,"kbr",2,1,5.030769231,3,2,1,2,4,1,3,4,2,2,3,3,1,0,1,1,1,4,2,4,1,4,3,3,2,5,2,9,53,5.9,9503.5
6,"kbr",1,2,3.550847458,2,2,3,2,4,1,3,4,2,2,4,3,1,0,3,1,1,3,1,2,1,3,4.127118644,3,3,4,2,9,53,5.9,9503.5
6,"kbr",1,2,4.021052632,1,3,3,1,4,1,4,4,1,3,6,5,0,0,1,0,1,3,2,2,1,3,2,4,3,5,1,25,53,5.9,9503.5
6,"kbr",1,1,5.087248322,1,3,2.644295302,2,4,1,3,3.228187919,1,3,2,4,1,0,2,0,1,3,2,3,1,4,2,3,2,5,2,16,53,5.9,9503.5
6,"kbr",2,1.832116788,3.99270073,2,2.875912409,3.051094891,1,4,1,3,3,3,3,6,4,0,0,2,0,0,2,2,2,0.167883212,2,4,2,2,4,1,16,53,5.9,9503.5
6,"kbr",2.157303371,4,5.404494382,2,4,2.539325843,1.112359551,4,0.516853933,2,3,1,3,3,4,0,0,1,0.112359551,1,4,3,1,1,4,5,4,4,2,1,16,53,5.9,9503.5
6,"kbr",1,1,6,1,2.258823529,1.435294118,1.188235294,4,0.811764706,4,4,1.811764706,4,2,4,1,0,1,0,1,2.882352941,2,3.788235294,1,3,5,3,2.376470588,2.2,1,16,53,5.9,9503.5
6,"kbr",1,2,5.139534884,2,2.151162791,3,1,3,0.5,1,2,2,2.639534884,3,5,0,0,2,0,1,4,3,1,1,3,4,4,3.360465116,5,1,25,53,5.9,9503.5
6,"kbr",1,2,3.8,2,2,3,2,4,1,3,4,2,2,2,3,0,0,3,1,1,3,1,2,1,3,3.942857143,3,3,4,2,9,53,5.9,9503.5
6,"kbr",2.126436782,1.67816092,5,2,1,3,1,4,0.67816092,3,2.701149425,2.275862069,3,3,5,1,0,1,0.195402299,1,3,2,4,1,9,5,3,4,2,1,25,53,5.9,9503.5
6,"kbr",3,3,5.071428571,4,2,3,3,4.683673469,0,4,4,1.306122449,2.43877551,1,1,0,0,1,0,1,3,3,3,1,4,1,2,4,5,3,1,53,5.9,9503.5
6,"kbr",1,2,4.517241379,1.827586207,3,2.155172414,1.413793103,4,1,3,3,2,2,3,3,0,0,1,0.172413793,1,3.75862069,1,3,1,3,3.844827586,9,2.982758621,1,1,9,53,5.9,9503.5
6,"kbr",2,2,5.752808989,2.224719101,3,1,2,4,1,4,3,1,3,6,4,1,0,1,0,1,4,3,5,1,4,5,2,3,2,2,16,53,5.9,9503.5
6,"kbr",1,1,5.450980392,1,1,3,1,4,0,4,4,1,3,3,5,1,0,1,0,1,4,1,5,1,4,4,4,3,1,1,25,53,5.9,9503.5
6,"kbr",3,2,4,3,3,4,1,4,1,2,2,1,4,1,5,1,0,1,0,0,4,2,4,0.166666667,4,3,3,1,1,1,25,53,5.9,9503.5
6,"kbr",2.218181818,1.872727273,4.690909091,1.781818182,2.418181818,3.327272727,1.563636364,3.890909091,0.672727273,2.454545455,2.454545455,2.454545455,2.454545455,3,3,1,0,1.218181818,0,1,3.436363636,2.563636364,2.909090909,1,9,4.290909091,9,3.218181818,5,2,9,53,5.9,9503.5
6,"kbr",1.218543046,1.410596026,5.748344371,1,1,1,1,5,0,3.370860927,4,2,3,2,5,0,0,1,0,1,3,1,3.728476821,1,2,2,9,4,2.503311258,1,25,53,5.9,9503.5
6,"kbr",2,2,3.697841727,2,2,3.402877698,2,4,0.244604317,3,3,3,2,5,3,0,0,2,1,1,3.129496403,1.920863309,3,1,3,3.985611511,2,2,2,2,9,53,5.9,9503.5
6,"kbr",2.364864865,3.108108108,4.054054054,3,3,2.202702703,1.837837838,5,0,3,2.094594595,2.054054054,4,6,3,0,0,3,0.256756757,1,2.837837838,1,1,1,3,5,1,2.743243243,1,2,9,53,5.9,9503.5
6,"kbr",2,2,5.641025641,2.217948718,3.217948718,2,1,4,0,2,3,2,3,2,4,1,0,2,1,0,2,2,3,0,1,5,1,3,4,1,16,53,5.9,9503.5
6,"kbr",1,2,4.848920863,1,4,2,3,4,1,3,4,1,2,2,4,1,0,1,0,0,3,3,5,0,3,3,4,4,5,3,16,53,5.9,9503.5
6,"kbr",3,3,6,4,2,4,3,4,0.264900662,4,3,2.139072848,4,2,1,1,0,4,1,1,1,2.860927152,4,1,9,3.589403974,3,3.251655629,3,3,1,53,5.9,9503.5
6,"kbr",1,2.009009009,4.099099099,2,3,1.747747748,3,4,0,3,1,2.045045045,3,3,2.540540541,1,0,4,1,0,3,4,1,0.333333333,1,2,9,3,2,3,6.45434618,53,5.9,9503.5
6,"kbr",2,2,3.834482759,2,3,4,2,4,0,3,3,2,3,6,3,0,0,3,1,0,3,3,5,0.103448276,3,3,4,4,5,2,9,53,5.9,9503.5
6,"kbr",1,2,4.974358974,1,3,3,2,2,0.512820513,2,3,3,4,2,4,1,1,2,0,1,3,3,3,1,3,5,3,2,5,2,16,53,5.9,9503.5
6,"kbr",1,2,5.243902439,2,3,2.048780488,1,4,0.845528455,3,3,2,4,2,4,0,1,1,0.601626016,1,2,3,4,1,2,5,2,3,2.138211382,1,16,53,5.9,9503.5
6,"kbr",1,3,5,2,2,2.53271028,1,4,0.588785047,3,3,2.280373832,4,3,4,0,1,1,0.327102804,1,2.560747664,1,2,1,2,5,3,2.373831776,2.261682243,1,16,53,5.9,9503.5
6,"kbr",2,3,4.172043011,2,2.408602151,2.376344086,3,4,1,4,3,2,4,6,4,1,1,1,0,1,1,2,4,1,4,3.720430108,4,4,5,3,16,53,5.9,9503.5
6,"kbr",1,2.229885057,7,1,3.183908046,2.574712644,1,4,0.402298851,3,3,1,3,3,3,1,1,4,1,1,2.413793103,2.793103448,3,1,2,5,2,2.586206897,5,1,9,53,5.9,9503.5
6,"kbr",1,2,4,1,2,3.079545455,2.068181818,4.329545455,1,3,4,1,2,5,4,1,1,1,0,0,4,1,4,0,2,2.534090909,9,3.647727273,3.397727273,2,16,53,5.9,9503.5
6,"kbr",2,2.256198347,5,2,4,2.52892562,2,1,0,2,2,1.975206612,3,1,3,1,1,2,0,0,2.710743802,2.396694215,3,0.132231405,4,4.256198347,4,4,1,2,9,53,5.9,9503.5
6,"kbr",2,4,4,2,3,4,2,3.925,1,3,3,1,2.016666667,3,3,0,1,2,1,0,2,1.908333333,2,0,3,5,3,3,2.9,2,9,53,5.9,9503.5
6,"kbr",1,2,6,2,1,2.259615385,1.807692308,5,1,3,3,2.384615385,4,4,4,0,1,1,0,0,3.038461538,3,3.153846154,0,3,4,3,3,3.298076923,2,16,53,5.9,9503.5
6,"kbr",1,2,6,3,2.05,3,1,5,0.441666667,1,1,3,4,1,3.141666667,1,1,1,0.133333333,1,3.283333333,2.333333333,4.133333333,0,2,5,4,3,4.166666667,1,9.870069504,53,5.9,9503.5
6,"kbr",1,1.887755102,6,1,2,3.489795918,2,4,0.357142857,3,3,1,2,6,5,1,1,2,0.214285714,1,4,2,5,1,4,2.755102041,3,3,5,2,25,53,5.9,9503.5
6,"kbr",3,3,4,2,1,3,4,4,0.309278351,2,2,2,3,1,5,1,1,2,0.402061856,0,4,3,2,0.618556701,2,3,3,2,5,4,25,53,5.9,9503.5
6,"kbr",2,2,6,1.963302752,2,4,1,3.568807339,0.568807339,3,2.688073394,1,2,4,4,0,1,1,0.256880734,0,2,2,3.486238532,0,2,5,9,3.165137615,1,1,16,53,5.9,9503.5
6,"kbr",1,2,6,2.294117647,2,2.117647059,2,4,0.341176471,3,3,2,3,2,5,1,1,3,1,0,3,2.294117647,5,0,3,4,3,3.117647059,5,2,25,53,5.9,9503.5
6,"kbr",1,2,6,4,2.926315789,4,1,4,0.305263158,4,4,1,3,6,4,1,1,2,0.726315789,1,2,2,2,1,3,4,3,3,2,1,16,53,5.9,9503.5
6,"kbr",2,2.316546763,5,2.316546763,1,1,1,4,0.834532374,3,2.935251799,1,3,4,4,0,1,2,0,0,3,1,1,0,3,3,2,3,1,1,16,53,5.9,9503.5
6,"kbr",3,3,3,3,3,3,4,3,0.240384615,2,2,3,3,6,3,1,1,3,0.461538462,1,2,3,2,1,2,3,2,2,2,4,9,53,5.9,9503.5
6,"kbr",2.166666667,3,3,3,4,2.388888889,2,4,1,3,1,2,3,1,1,1,1,2,0,1,4,2,2,1,2,4,4,3,2,2,1,53,5.9,9503.5
6,"kbr",1,2,6,1,2.791666667,2.916666667,1.4375,4,0.270833333,3,3,1,4,4,4,1,1,3,0,0,1,1.875,2.739583333,0,2,4,9,3.354166667,3.395833333,1,16,53,5.9,9503.5
6,"kbr",2.35483871,1.795698925,5,2,2.193548387,4,1,3.602150538,0.795698925,1,3,1,2,3,3,1,1,2,0.215053763,0,2,2,1,0,2,5,2,3.35483871,2.215053763,1,9,53,5.9,9503.5
6,"kbr",3,2,5.58490566,1,4,1,2,2,0,1,2,3,3,1,4,1,1,1,1,1,2,4,5,1,1,2,1,2.58490566,1,2,16,53,5.9,9503.5
6,"kbr",1,1,5.096774194,1,1,1,3,4,0,2,4,2,3,1,2,1,1,1,0,1,4,1,5,1,2,4,4,4,5,3,4,53,5.9,9503.5
6,"kbr",3,1,5.3359375,1,3,1,1.4140625,4,0,1,3,3,3,1,4,0,1,1,0,0,3,3,2,0,2,5,2,4,3.0703125,1,16,53,5.9,9503.5
6,"kbr",3,2,4,2.168539326,4,3,2.191011236,4,1,4,4,1,2.168539326,3,3,0,1,2,1,1,2.786516854,1,1,1,3,5,2,4,5,2,9,53,5.9,9503.5
6,"kbr",4,4,4,4,4,1.596491228,1.421052632,1,0.271929825,1,3,1.903508772,3.728070175,6,4,0,1,2,0.149122807,0,1,4,1,0,2.333333333,3.964912281,1,1,1,1,16,53,5.9,9503.5
6,"kbr",2.406779661,2,6,2.372881356,2,3.423728814,1,3.576271186,0,3,3,2,3,4,4,1,1,1,0.169491525,0,2.779661017,1.593220339,3.423728814,0,9,4.440677966,9,2,3.406779661,1,16,53,5.9,9503.5
6,"kbr",2.8671875,3,3,2.640625,2.1875,2,1.1875,3,0,1,2,2.2109375,2,6,4,0,1,2,0.359375,0,2,1.71875,2.921875,0,1,4,1,2.8125,1,1,16,53,5.9,9503.5
6,"kbr",2,1,4,1,2.179487179,4,1,2.115384615,0.153846154,3,2,2,2,4,3,1,1,1,0,0,2,1,3.179487179,0,9,4,1,2,2.128205128,1,9,53,5.9,9503.5
6,"kbr",3,2,4,4,2.74796748,2.479674797,2,4,0,3,3,3,3,5,2,1,1,3,0.195121951,0,3,2.097560976,3,0,1,4.032520325,2,3,1,2,4,53,5.9,9503.5
6,"kbr",2.372727273,2,4,2,3,2,2,4,0,2,2,1,3,3,4,1,1,1,0,0,3,2,5,0,2,4,9,3.481818182,2,2,16,53,5.9,9503.5
6,"kbr",4,2,6,1.971428571,1,4,2,3,0,1,2,2,2,1,4,1,1,4,0,1,2,3,4.028571429,1,3,4,4,3,3,2,16,53,5.9,9503.5
6,"kbr",2,2,5,2.208888889,3,1,1,3,1,3,3,3,4,1,4,0,1,2,0.231111111,1,4,1,2,1,2,5,3,2,5,1,16,53,5.9,9503.5
6,"kbr",2.305084746,1.593220339,4,2,2,2,1,3,0.703389831,3,3,3,3,1,4,0,1,1,0.296610169,1,2.830508475,3,3,1,2,3.957627119,2,3,2.093220339,1,16,53,5.9,9503.5
6,"kbr",2.97761194,3,6,2,1,3,1,2,1,1,2,1,3,3,3,0,0,1,0,1,3,2,3,1,1,3,2,2,1,1,9,53,5.9,9503.5
6,"kbr",1.791666667,2,4,1.770833333,2.25,3.0625,1.604166667,4.1875,0,2.979166667,3.416666667,2,2,1,4,1,1,1,0.1875,0,3.041666667,1.791666667,3.875,0,9,3.375,9,3.25,3.4375,2,16,53,5.9,9503.5
6,"kbr",1,2.148148148,6,2.12962963,4,3,1,4,1,3,4,2,2,6,4,0,1,2,0,1,4,1,2,1,2,4,3,3,1,1,16,53,5.9,9503.5
6,"kbr",2,2,4,2,4,3,1.95,3.7125,1,4,1,2,2,4,4,1,1,2,0,0,2.8625,2.15,2.6125,0,3,5,9,3.0375,1,2,16,53,5.9,9503.5
6,"kbr",1,2,5,1,2,2.388429752,1,4,0,3,1,1,2,4,5,1,1,1,0.198347107,0,3,2,2,0,3,4,3,3,4,1,25,53,5.9,9503.5
6,"kbr",1.517730496,1,5,1,2.553191489,1.85106383,2,4,0,2,2,1.730496454,2.716312057,1,4,0,1,1.921985816,0,1,1,2.262411348,3,1,2,4,2,2.269503546,2,2,16,53,5.9,9503.5
6,"kbr",1,2,6,2,1,4,1,5,0.439252336,3,2.560747664,2,2,3,5,1,1,1,0,0,3.373831776,2,2.794392523,0,2,5,3,2,2.822429907,1,25,53,5.9,9503.5
6,"kbr",3,2,4.680327869,1,2.319672131,3,2,4,1,3,3,1.393442623,2,2,5,0,0,1,0,0,4,3,5,0.426229508,3,4,1,3,1,2,25,53,5.9,9503.5
6,"kbr",1,2,5.173076923,1,4,4,1.644230769,4,0.528846154,3,3.028846154,2,2,3,3,1,0,2,0,1,2.028846154,2.355769231,1,1,2,4,1,3,5,2,9,53,5.9,9503.5
6,"kbr",1,2.325842697,5.426966292,2,4,3,2,4,1,3,3,2,2,1,3,1,0,2,0,0,3,1,1,0.370786517,2,3,3,2,4,2,9,53,5.9,9503.5
6,"kbr",1,1,4.957142857,1.407142857,1,4,2,4,1,2,2,2,3,2,3,0,0,3,0,1,4,2,5,1,2,3,4,4,5,2,9,53,5.9,9503.5
6,"kbr",2,3,5.384615385,4,2,3,1,4,1,3,3,2,3,2,3,1,0,2,0,1,3,3,2,1,2,4,2,2,1,1,9,53,5.9,9503.5
6,"kbr",2.862068966,2,4.275862069,3.034482759,3.465517241,3,1.706896552,4,0.844827586,4,4,3,3,3,5,1,0,1,0.603448276,1,3,2,2,1,2,4,4,3,4,2,25,53,5.9,9503.5
6,"kbr",2,2,5,2,3,2.095890411,1.465753425,3,0.726027397,1,1,2,2.95890411,1,4,0,1,1,0,1,3.356164384,3,3,1,9,4.589041096,9,3.178082192,4.493150685,1,16,53,5.9,9503.5
6,"kbr",2,1.666666667,4.935483871,2,3,2,1,4,0,3,4,1,3,2,3,1,0,1,0,1,4,2,5,1,3,5,9,3,4,1,9,53,5.9,9503.5
6,"kbr",3,2,4.889830508,3,3,4,3,2,0,3,3,3,3,3,5,0,0,2,0.550847458,1,3,2,4,1,1,4.355932203,3,2,3,3,25,53,5.9,9503.5
6,"kbr",2,3,4.141666667,2,4,4,3,4,0,4,3,2,3,6,3,0,0,1,0,1,4,3,2,1,2,3,3,3,5,3,9,53,5.9,9503.5
6,"kbr",4,1.776785714,4,1,2,2,2,4,0,1,3,1,1,2,4,1,0,2,1,1,2,3,2,1,3,4.142857143,3,3,5,2,16,53,5.9,9503.5
6,"kbr",2,1.755102041,5.489795918,1.785714286,2,3,1,4,1,4,4,3,3,4,3,1,0,2,0,1,2,2,5,1,2,4,2,2,1,1,9,53,5.9,9503.5
6,"kbr",1,3,4,1,3,4,1,4,0,3,2.805555556,1,3,1,4,0,1,1,0.194444444,1,3,2,2,1,3,5,3,3.041666667,2,1,16,53,5.9,9503.5
6,"kbr",2,1.783018868,4,2,2,2.41509434,1,3.273584906,1,3,3,1,2,4,3,0,1,1,0.216981132,0,4,2,4,0,4,5,2,2.971698113,1,1,9,53,5.9,9503.5
6,"kbr",3,2,5,2.290909091,2,2.963636364,2,4,0,3,3,1.8,4,3,3,1,1,1,0,0,3.427272727,2,5,0,2,5,4,2.963636364,1,2,9,53,5.9,9503.5
6,"kbr",1,2,6,2,3,4,1,4,0.571428571,4,1,1,2.916666667,4,3,1,1,1,0.202380952,0,3,2,1,0,2,5,9,3.154761905,2.80952381,1,9,53,5.9,9503.5
6,"kbr",2,2,6,2,2,4,1,4,1,3,3,1,3,3,4,0,1,2,0,0,2,2,2,0,2,4,2,3,2,1,16,53,5.9,9503.5
6,"kbr",3.226415094,3,4,2.849056604,2,1,3,4,1,3,3,3,4,4,4,1,1,2,0,0,1,1,1,0,3,4.377358491,4,3,5,3,16,53,5.9,9503.5
6,"kbr",2,2,4,2.222222222,2.666666667,3,1,3,1,3,4,2,2,6,3.595959596,0,0,1,1,1,4,2,2,1,2,5,2,2.595959596,2,1,12.93092537,53,5.9,9503.5
6,"kbr",1,2,5,1,3,3,1,4,0.786324786,4,4,1.897435897,3,3,3,1,0,3,1,1,2,2,3,1,2,5,2,2.324786325,2.196581197,1,9,53,5.9,9503.5
6,"kbr",3,4,4,1,1,3,1,4,0.75,1,1,1,4,6,3,0,0,1,1,0,4,3,5,0,1,4.395833333,3,3,2,1,9,53,5.9,9503.5
6,"kbr",2,3,5,2,3,3.127272727,1.254545455,4,1,2,3,3,4,6,4,0,0,3,0.254545455,0,2,1.636363636,2.927272727,0,2,4.872727273,9,2.309090909,4.036363636,1,16,53,5.9,9503.5
6,"kbr",2,2,5,2,3,3,1,4,1,2,2,3,3,4,3,0,0,1,0,1,4,3,3,1,9,5,3,3,5,1,9,53,5.9,9503.5
6,"kbr",3.079207921,2.564356436,6,3.207920792,4,4,2,2,0,2,4,2.306930693,3.326732673,4,5,0,0,2,1,1,2.96039604,2,2,1,3,5,4,2.95049505,1,2,25,53,5.9,9503.5
6,"kbr",1,3,4,1,3,4,1,4,0,3,2.805555556,1,3,1,4,0,1,1,0.194444444,1,3,2,2,1,3,5,3,3.041666667,2,1,16,53,5.9,9503.5
6,"kbr",3,3,3,3,3,3,3,3,0.134453782,2,2,3,3,6,3,1,1,3,0.571428571,1,2,3,2,1,2,3,2,2,2,3,9,53,5.9,9503.5
6,"kbr",2,3,6,2.45631068,3,3,2,5,0.796116505,3,2,2,3,2,5,0,1,2,0,1,4,3,5,1,9,5,4,3,5,2,25,53,5.9,9503.5
6,"kbr",1,3,5,2,2,2.53271028,1,4,0.588785047,3,3,2.280373832,4,3,4,0,1,1,0.327102804,1,2.560747664,1,2,1,2,5,3,2.373831776,2.261682243,1,16,53,5.9,9503.5
6,"kbr",1,1,5,2,3,2.704918033,1,4,0.770491803,2,4,1,2,6,5,0,0,1,0.180327869,0,3.213114754,2.098360656,2.93442623,0,4,5,9,4,3.786885246,1,25,53,5.9,9503.5
6,"kbr",3,2.919191919,6,4,2.535353535,2.656565657,1,3,0.393939394,2,2,2.232323232,2.757575758,6,4,0,0,3,1,0,2,1.929292929,1,0,3,3,2,2.757575758,1.848484848,1,16,53,5.9,9503.5
6,"kbr",2,2,4,3,3,4,2,4,0,3,3,2,2,6,4,0,1,2,1,0,3,2,2,0,3,4,3,2,3,2,16,53,5.9,9503.5
6,"kbr",1,2,4,1,3,2.632352941,1,4,1,2,3,3,3,6,4,0,0,1.264705882,1,1,2,3,2,1,3,4,2,2,1,1,16,53,5.9,9503.5
6,"kbr",1,1,5,2,2.719008264,1.79338843,1,4,1,3,4,2,3,3,5,0,0,1,0,1,4,2.32231405,5,1,3,3,4,2,5,1,25,53,5.9,9503.5
6,"kbr",3,2.919191919,6,4,2.535353535,2.656565657,1,3,0.393939394,2,2,2.232323232,2.757575758,6,4,0,0,3,1,0,2,1.929292929,1,0,3,3,2,2.757575758,1.848484848,1,16,53,5.9,9503.5
6,"kbr",1,1,4,1,2,1,1,4,1,2,3,2,4,6,5,1,0,1,0,1,4,1,1,1,4,5,9,2,5,1,25,53,5.9,9503.5
6,"kbr",2,2,4,2,2.336956522,3,1,2,1,2.119565217,2.119565217,1,3,4,3,1,0,2,0,1,2,2,2,1,2,5,2,2.706521739,1,1,9,53,5.9,9503.5
6,"kbr",2,3,5,2,3,3.127272727,1.254545455,4,1,2,3,3,4,6,4,0,0,3,0.254545455,0,2,1.636363636,2.927272727,0,2,4.872727273,9,2.309090909,4.036363636,1,16,53,5.9,9503.5
6,"kbr",2,2,5.094736842,2,2,2,2,3,0,3,3,1.884210526,3,6,5,0,0,1,0.294736842,1,2,2,3.768421053,1,3,5,3,3,5,2,25,53,5.9,9503.5
6,"kbr",2.369863014,2,4.684931507,2,3,2.616438356,1,4,0.191780822,2.506849315,2.506849315,2.054794521,3,6,3,0,0,1,0.616438356,0,2,3,1,0.630136986,2,3,1,2,5,1,9,53,5.9,9503.5
6,"kbr",1,2,5.19047619,2.238095238,3,3,2,4,1,3,3,1.833333333,2,1,5,0,0,1,0,1,4,3,5,1,3,4,1,3,1,2,25,53,5.9,9503.5
6,"kbr",2.097345133,1,1,2.10619469,1.805309735,3,1.292035398,3.327433628,0.504424779,2.318584071,2,1.398230088,2,1,5,1,0,1,0.415929204,1,2,1,3.530973451,1,9,3.920353982,9,3.194690265,4.415929204,1,25,53,5.9,9503.5
6,"kbr",1,2.25,4.387931034,3,4,4,2,3,0,4,4,2,3,6,5,1,0,2,1,1,2,1,3.318965517,1,4,5,4,1,4.5,2,25,53,5.9,9503.5
6,"kbr",3,3,5.710526316,2,3,3,4,5,0.434210526,3,3,2,3,4,2,1,0,2,1,1,2,1,2,1,1,4,9,3,2,4,4,53,5.9,9503.5
6,"kbr",2,2,4.56,2.426666667,4,3,1,4,0.453333333,4,4,2,3,3,4,1,0,1,1,1,3,2.306666667,3,1,2,5,3,2.32,1,1,16,53,5.9,9503.5
6,"kbr",1,2,6,2,1,4,1,4,0,2,2,2,3,1,4,1,1,1,0,1,4,3,5,1,2,4,2,2.994186047,1,1,16,53,5.9,9503.5
6,"kbr",2.617647059,1.529411765,5,2.764705882,2.529411765,2.441176471,1.470588235,3.558823529,0.647058824,2.676470588,3.147058824,2.117647059,2.823529412,2,5,1,0,2,0.5,0,2.852941176,2.176470588,3.088235294,0.5,9,4,9,3.294117647,4.323529412,1,25,53,5.9,9503.5
6,"kbr",2,2.037974684,5.113924051,2.139240506,3,1,1.924050633,4,0.658227848,3,3,2,2,6,5,0,0,2,0.481012658,1,3,3,3.012658228,1,4,4,9,2.544303797,2.949367089,2,25,53,5.9,9503.5
6,"kbr",2.209302326,2,4.837209302,1.988372093,3.069767442,2.965116279,1.11627907,3.941860465,0.872093023,2.139534884,3,2.73255814,3,4,4,0,0,1,0.11627907,1,2,3,3.534883721,1,9,4.651162791,9,3.093023256,4.755813953,1,16,53,5.9,9503.5
6,"kbr",2.212765957,2,5.031914894,2.085106383,1.957446809,1,1.159574468,3.968085106,0.361702128,4,4,1,2,2.723404255,4,0.70212766,0,1,0,0,4,3,4.553191489,0.361702128,3.329787234,4,3.457446809,3.265957447,4.170212766,1,16,53,5.9,9503.5
